GCQvl{,8,16,3,3.000000000185547,1.855471332135039e-10,True,3,0.0022654470230918378,solved,4.4255424599285964e-10
GCQvm{,8,16,3,2.99999999656809,-3.431909867401828e-09,True,3,0.0021787919977214187,solved,1.8989757747420473e-10
GCQvnk,8,16,3,3.000000000170849,1.708491126350964e-10,True,3,0.0025064120127353817,solved,1.7195950898330854e-11
GCQvno,8,15,3,3.000000007499103,7.499103116259676e-09,True,3,0.0027126730128657073,solved,6.240967107887828e-10
GCQvns,8,16,3,3.0000000124396817,1.2439681729148333e-08,True,3,0.0021843130234628916,solved,6.114705306532934e-09
GCQvnw,8,16,3,3.0000000275342966,2.7534296620501664e-08,True,3,0.0026883590035140514,solved,2.575564060013798e-09
GCQvn{,8,17,3,3.000000004899104,4.899103789313131e-09,True,3,0.0023915180063340813,solved,6.643335955135119e-10
GCQvvo,8,15,3,2.999999991609115,-8.390884875808524e-09,True,3,0.002915916993515566,solved,9.71223101942087e-13
GCQvvs,8,16,3,3.0000000012985875,1.2985874597859492e-09,True,3,0.00159322697436437,solved,2.5263247743230303e-09
GCQvvw,8,16,3,2.9999999961356156,-3.864384368057472e-09,True,3,0.001959296001587063,solved,2.6922519445250415e-10
GCQvv{,8,17,3,2.999999997659917,-2.3400827942055002e-09,True,3,0.0016582660027779639,solved,8.062160973700273e-11
GCQv~w,8,17,3,3.0000000029798226,2.9798226108823656e-09,True,3,0.001559185009682551,solved,3.9133042919516917e-10
GCQv~{,8,18,3,3.0000000255097286,2.5509728551753597e-08,True,3,0.0012035729887429625,solved,2.0649282128441496e-09
GCRSrK,8,12,3,3.2360679806678214,0.23606798066782142,False,4,0.0027299690118525177,solved,1.36986424367881e-09
GCRSr[,8,13,3,3.236067982552292,0.23606798255229222,False,4,0.00278528401395306,solved,4.357923368939515e-10
GCRStK,8,12,3,3.236067979627899,0.23606797962789905,False,4,0.003529504989273846,solved,6.510569874588389e-10
GCRStk,8,13,3,3.2360679704200424,0.23606797042004235,False,4,0.002816789987264201,solved,1.081473234494758e-09
GCRStw,8,13,3,3.236067975429509,0.23606797542950897,False,4,0.002945026004454121,solved,1.3526495582327479e-08
GCRSvK,8,13,3,3.236067981344477,0.23606798134447704,False,4,0.0037500449980143458,solved,2.6855257516283946e-10
GCRSvW,8,13,3,3.2360679713854377,0.23606797138543767,False,4,0.003254929994000122,solved,9.071464126123263e-09
GCRSv[,8,14,3,3.2360679630597,0.2360679630596998,False,4,0.00304564498947002,solved,1.3242133681691264e-08
GCRSvg,8,13,3,3.2360679856558194,0.23606798565581943,False,4,0.002657997014466673,solved,3.1788046980348766e-09
GCRSvk,8,14,3,3.23606797036334,0.23606797036334015,False,4,0.0038375929871108383,solved,7.199327489776022e-11
GCRSvo,8,13,3,3.236067973484536,0.2360679734845359,False,4,0.0033151110110338777,solved,4.785082949011695e-09
GCRSvw,8,14,3,3.23606797957987,0.2360679795798699,False,4,0.003770994982914999,solved,1.6755744720263213e-10
GCRSv{,8,15,3,3.2360680069445027,0.2360680069445027,False,4,0.0023597840045113117,solved,8.425707329217266e-09
GCRS|w,8,14,3,3.000000005401897,5.401897151813273e-09,True,3,0.0036523730086628348,solved,3.844277564741964e-10
GCRS~[,8,15,3,3.000000004013653,4.0136529655399045e-09,True,3,0.003554351016646251,solved,3.3576959524898656e-10
GCRS~g,8,14,3,2.999999982751873,-1.7248126926716623e-08,False,3,0.004497483023442328,solved,1.296121712042737e-09
GCRS~k,8,15,3,3.000000020739394,2.073939420199622e-08,True,3,0.0035726320056710392,solved,6.651348405691135e-09
GCRS~o,8,14,3,2.9999999938937956,-6.1062044309778685e-09,True,3,0.002695081988349557,solved,1.4233059175694507e-13
GCRS~w,8,15,3,3.000000001663622,1.663622128944553e-09,True,3,0.004913911019684747,solved,1.3329140922899566e-10
GCRS~{,8,16,3,3.0000000173499477,1.7349947700751045e-08,True,3,0.002427876985166222,solved,1.874771220756961e-09
GCRTtk,8,14,3,2.9999999927216088,-7.278391223053404e-09,False,3,0.003525859006913379,solved,6.110699760211872e-10
GCRTts,8,14,3,2.99999999391957,-6.080429937327381e-09,False,3,0.005482604989083484,solved,5.493654623334969e-10
GCRTtw,8,14,3,2.9999999871597733,-1.2840226659704967e-08,False,3,0.004329725983552635,solved,2.8241236895816423e-10
GCRTt{,8,15,3,2.9999999988638657,-1.1361342977522781e-09,False,3,0.0037693240155931562,solved,3.850672245198206e-14
GCRTuk,8,14,3,3.0000000035345,3.5344998039477105e-09,False,3,0.0036188920203130692,solved,3.836106421925103e-09
GCRTuw,8,14,3,3.0000000045998503,4.599850278452777e-09,False,3,0.0032637270051054657,solved,9.058145091722323e-10
GCRTu{,8,15,3,2.9999999965099917,-3.490008282369672e-09,False,3,0.004638553014956415,solved,7.017824297164913e-11
GCRTvK,8,14,3,2.9999999826569943,-1.734300569822267e-08,False,3,0.003816132986685261,solved,4.62710335830306e-10
GCRTvW,8,14,3,2.999999988819866,-1.1180134151800303e-08,False,3,0.004936582001391798,solved,4.376499163072367e-13
GCRTv[,8,15,3,3.0000000012349424,1.2349423705870777e-09,False,3,0.002981724013807252,solved,1.0004636314845423e-10
GCRTvc,8,14,3,3.0000000080483655,8.048365529589319e-09,False,3,0.002278508007293567,solved,5.826011780430119e-10
GCRTvg,8,14,3,2.9999999724460915,-2.7553908488187062e-08,False,3,0.004031866003060713,solved,1.8814568179814704e-10
GCRTvk,8,15,3,3.0000000274973964,2.7497396359876802e-08,False,3,0.002804582007229328,solved,8.68541931594992e-09
GCRTvo,8,14,3,2.9999999996869944,-3.1300562142178023e-10,False,3,0.002443507983116433,solved,9.0567087003444e-12
GCRTvs,8,15,3,3.0000000114888907,1.1488890727662238e-08,False,3,0.0026670869847293943,solved,2.048650792165049e-09
GCRTvw,8,15,3,3.000000005307922,5.307922101849272e-09,False,3,0.003938531008316204,solved,5.771200460671594e-10
GCRTv{,8,16,3,2.9999999985891947,-1.4108052504013813e-09,False,3,0.0020006989943794906,solved,3.1705255222574843e-10
GCRT|{,8,16,3,3.0000000130088535,1.3008853549933974e-08,True,3,0.0019857359875459224,solved,6.9382647529806815e-09
GCRT~k,8,16,3,2.999999990182607,-9.817393120670204e-09,True,3,0.0016934860032051802,solved,4.742850033140532e-09
GCRT~w,8,16,3,3.000000004516459,4.5164592066271325e-09,True,3,0.0018391039920970798,solved,9.424513091534547e-10
GCRT~{,8,17,3,2.999999998531101,-1.4688987803879172e-09,True,3,0.0017550739867147058,solved,6.199362094237854e-10
GCRURw,8,13,3,3.0000000097127963,9.712796344985009e-09,False,3,0.0019225139985792339,solved,7.453077453229666e-10
GCRUTW,8,12,3,2.999999995023661,-4.976338896511834e-09,True,3,0.0018605240038596094,solved,2.5108895645168275e-10
GCRUTo,8,12,3,2.999999975152673,-2.4847326862698083e-08,False,3,0.0027638680185191333,solved,1.2561320167643472e-09
GCRUTw,8,13,3,2.999999966687696,-3.33123040263672e-08,True,3,0.0024166829825844616,solved,1.925390264153387e-09
GCRUVK,8,13,3,2.99999999620991,-3.790090019606396e-09,True,3,0.0027068129857070744,solved,1.4210854715202004e-14
GCRUVW,8,13,3,2.9999999964015185,-3.5984815127676484e-09,True,3,0.0029947950097266585,solved,1.4665348291893718e-09
GCRUV_,8,12,3,2.9999999951485123,-4.851487656054587e-09,True,3,0.002987671992741525,solved,2.09829979248246e-10
GCRUVg,8,13,3,2.999999999582474,-4.175260137628811e-10,True,3,0.002776835986878723,solved,3.26405569239796e-14
GCRUVk,8,14,3,2.999999976470959,-2.3529040937830814e-08,True,3,0.002989567001350224,solved,1.577800373474627e-08
GCRUVo,8,13,3,3.0000000014558,1.4557999250541798e-09,True,3,0.002471860992955044,solved,1.4690303377460363e-10
GCRUVw,8,14,3,3.000000008800569,8.800569162303873e-09,True,3,0.003859105985611677,solved,6.77047764578737e-10
GCRUV{,8,15,3,2.9999999974412868,-2.5587132412852043e-09,True,3,0.001912651991005987,solved,4.562820770016494e-11
GCRUZw,8,14,3,2.9999999947196576,-5.2803423855607434e-09,False,3,0.003806152002653107,solved,8.659739592076221e-15
GCRU\w,8,14,3,2.9999999953374363,-4.6625636684893834e-09,True,3,0.0033814609923865646,solved,5.26853677648297e-10
GCRU\{,8,15,3,2.999999999621617,-3.783831026282769e-10,True,3,0.003188790986314416,solved,9.51554459027317e-10
GCRU^W,8,14,3,2.9999999961384676,-3.861532427151815e-09,True,3,0.003156279999529943,solved,3.337256576684215e-10
GCRU^g,8,14,3,2.999999990047604,-9.952395796375413e-09,True,3,0.0029101860127411783,solved,1.8685053504441385e-13
GCRU^k,8,15,3,2.9999999942574647,-5.742535336139554e-09,True,3,0.0031542009965050966,solved,2.2669535800709247e-12
GCRU^o,8,14,3,2.9999999774835695,-2.251643049788754e-08,False,3,0.002946315973531455,solved,7.522871214860061e-13
GCRU^w,8,15,3,2.9999999961308212,-3.869178755167013e-09,True,3,0.0037133669829927385,solved,1.2945200467129325e-13
GCRU^{,8,16,3,2.999999999984694,-1.5305978706692258e-11,True,3,0.002113905007718131,solved,1.0974948032767822e-11
GCRUl{,8,15,3,3.0000000114881598,1.1488159756822824e-08,True,3,0.002839221997419372,solved,1.314014077086203e-09
GCRUn[,8,15,3,2.999999984738725,-1.526127491047191e-08,True,3,0.0031400909938383847,solved,4.03448428909519e-09
GCRUng,8,14,3,3.0000000005129452,5.129452418373148e-10,True,3,0.0035308669903315604,solved,3.632283219117079e-11
GCRUnk,8,15,3,3.000000010135724,1.0135723815807296e-08,True,3,0.002829003002261743,solved,4.342055988123374e-09
GCRUno,8,14,3,3.0000000238594953,2.3859495268396813e-08,True,3,0.0022603019897360355,solved,2.936881751864508e-09
GCRUnw,8,15,3,3.0000000013900268,1.3900267603617067e-09,True,3,0.0036832430050708354,solved,1.1458477359219155e-10
GCRUn{,8,16,3,2.999999989314086,-1.0685913931496316e-08,True,3,0.00219959401874803,solved,7.847855313648035e-11
GCRUt[,8,14,3,3.00000000263962,2.6396200780709478e-09,True,3,0.0034113280125893652,solved,1.9324284093661364e-10
GCRUtk,8,14,3,2.9999999943105546,-5.689445359280398e-09,True,3,0.003122649999568239,solved,4.4508887447724885e-10
GCRUts,8,14,3,2.999999997706574,-2.293425893640233e-09,False,3,0.0037560230121016502,solved,1.1170180025842666e-09
GCRUtw,8,14,3,3.000000031763081,3.1763081054236864e-08,True,3,0.002502071001799777,solved,2.880550977431095e-09
GCRUt{,8,15,3,3.000000008569626,8.569625897791866e-09,True,3,0.0037211849994491786,solved,8.570426589903086e-10
GCRUvK,8,14,3,2.9999999994401847,-5.598153052233101e-10,True,3,0.0034996850008610636,solved,1.5543122344752192e-15
GCRUvW,8,14,3,3.0000000046730415,4.673041509306586e-09,False,3,0.0026009349967353046,solved,1.265130542994976e-09
GCRUv[,8,15,3,2.9999999859083624,-1.4091637634550125e-08,True,3,0.0020180280262138695,solved,1.0693956192314995e-08
GCRUvc,8,14,3,3.0000000011569252,1.1569252222898285e-09,True,3,0.0026694120024330914,solved,2.1991617569967736e-10
GCRUvg,8,14,3,2.999999997208477,-2.791523012746211e-09,True,3,0.0034033129923045635,solved,8.125813913162968e-11
GCRUvk,8,15,3,3.00000000364329,3.6432901140415197e-09,True,3,0.0035009150160476565,solved,2.952407016112555e-10
GCRUvo,8,14,3,3.000000000300537,3.0053692867682e-10,True,3,0.0022125399846117944,solved,1.3639005117563142e-10
GCRUvs,8,15,3,3.000000003734139,3.734139220057386e-09,True,3,0.002390007983194664,solved,5.530610179963566e-10
GCRUvw,8,15,3,3.000000002837626,2.837626134066795e-09,True,3,0.002352284995140508,solved,2.2854252917046313e-10
GCRUv{,8,16,3,3.0000000104373323,1.0437332331747484e-08,True,3,0.001636569999391213,solved,1.078865195686427e-09
GCRU|{,8,16,3,3.0000000185203435,1.8520343481043255e-08,True,3,0.0014867419959045947,solved,3.997893155910725e-09
GCRU~k,8,16,3,3.0000000068982695,6.898269511168564e-09,True,3,0.0014661590103060007,solved,5.958580691969037e-10
GCRU~o,8,15,3,3.000000020767848,2.0767847885849733e-08,True,3,0.0018722690001595765,solved,1.170973505379512e-08
GCRU~s,8,16,3,2.999999996874995,-3.1250051435449677e-09,True,3,0.0022576239716727287,solved,5.763220595726323e-10
GCRU~w,8,16,3,3.0000000029152956,2.9152955605127318e-09,True,3,0.001509178982814774,solved,4.300962428045203e-10
GCRU~{,8,17,3,3.0000000029100073,2.9100073462018372e-09,True,3,0.0014627969940192997,solved,2.9285358350236745e-10
GCRVBg,8,12,3,3.236067979393554,0.23606797939355406,False,4,0.0024339270021300763,solved,1.8206063586994528e-09
GCRVBs,8,13,3,3.0000000042442165,4.2442165337774895e-09,True,3,0.0015822900168132037,solved,9.37840357367947e-10
GCRVBw,8,13,3,2.9999999744064785,-2.5593521524314156e-08,False,3,0.0020416640036273748,solved,2.0635600062752674e-09
GCRVDW,8,12,3,3.236067977582196,0.2360679775821959,False,4,0.0025282789720222354,solved,5.83253654651412e-12
GCRVDg,8,12,3,2.999999995211999,-4.788001106703632e-09,False,3,0.0019570720032788813,solved,1.5543122344752192e-15
GCRVDw,8,13,3,3.0000000055334004,5.533400404544864e-09,False,3,0.0026646909827832133,solved,4.3321639814019443e-10
GCRVEK,8,12,4,3.9999999975100162,-2.4899837747227593e-09,True,4,0.001569752988871187,solved,1.2419754574869603e-10
GCRVES,8,12,3,2.9999999906586483,-9.341351692171429e-09,True,3,0.0017330720147583634,solved,1.4672700378030273e-09
GCRVEW,8,12,3,2.999999992879946,-7.1200538798166235e-09,True,3,0.0015438599803019315,solved,2.2373214392246155e-12
GCRVEc,8,12,4,3.999999946535018,-5.346498221925344e-08,True,4,0.0013705139863304794,solved,9.211298390709999e-12
GCRVEg,8,12,3,2.999999956466179,-4.353382099253622e-08,True,3,0.001452503987820819,solved,2.403217214713712e-10
GCRVEk,8,13,3,3.0000000059065677,5.906567679403452e-09,True,3,0.0016017309972085059,solved,1.239994003310343e-09
GCRVEo,8,12,3,3.000000000271248,2.7124791301957885e-10,True,3,0.0020196010009385645,solved,1.4859730226230915e-10
GCRVEs,8,13,3,2.9999999740781376,-2.5921862434330478e-08,True,3,0.001794131996575743,solved,3.450173841004685e-09
GCRVEw,8,13,3,3.0000000031796707,3.179670748920671e-09,True,3,0.001520884019555524,solved,2.814697343950155e-10
GCRVFC,8,12,3,2.9999999991578385,-8.421614516862519e-10,True,3,0.0014065279974602163,solved,1.1212478503312159e-10
GCRVFG,8,12,4,4.000000000586575,5.865752328304552e-10,True,4,0.0015444350137840956,solved,4.153047044946488e-11
GCRVFK,8,13,3,3.0000000072861273,7.286127257088992e-09,True,3,0.0017199380090460181,solved,2.284639794398091e-09
GCRVFO,8,12,3,2.99999999609423,-3.905769929701819e-09,True,3,0.0017171860090456903,solved,3.241851231905457e-14
GCRVFS,8,13,3,2.9999999977369702,-2.2630297635828356e-09,True,3,0.0018345800053793937,solved,1.787459069646502e-13
GCRVFW,8,13,3,2.9999999990574873,-9.425127345252804e-10,True,3,0.0017715060093905777,solved,1.0721589730753158e-09
GCRVF[,8,14,3,3.0000000060260597,6.026059651276228e-09,True,3,0.002569067000877112,solved,4.803569729753849e-10
GCRVF_,8,12,4,3.9999999938213007,-6.178699329950632e-09,True,4,0.001572039007442072,solved,5.502915459472538e-10
GCRVFc,8,13,3,3.0000000034319054,3.4319054265097293e-09,True,3,0.0019311220094095916,solved,1.7806572931826343e-09
GCRVFg,8,13,3,3.0000000084763476,8.47634762379812e-09,True,3,0.0019998049829155207,solved,1.7077028761889105e-09
GCRVFk,8,14,3,2.9999999995591624,-4.4083758865554046e-10,True,3,0.0017905290005728602,solved,4.598514619021049e-11
GCRVFo,8,13,3,3.0000000033366985,3.336698473077604e-09,True,3,0.0023135460214689374,solved,2.331434037270886e-10
GCRVFs,8,14,3,2.9999999974452,-2.5547999271680055e-09,True,3,0.0024141219910234213,solved,1.206090696837421e-09
GCRVFw,8,14,3,2.9999999977759777,-2.2240222996572356e-09,True,3,0.0022823429899290204,solved,1.634977029864049e-09
GCRVF{,8,15,3,3.000000022307235,2.230723517016031e-08,True,3,0.0012691669980995357,solved,6.1563809517004175e-09
GCRVP{,8,14,3,2.9999999950729874,-4.927012575706158e-09,True,3,0.0022048740065656602,solved,4.624100701565491e-11
GCRVRk,8,14,3,3.00000000338863,3.3886298211882604e-09,True,3,0.002179884002543986,solved,2.9329862047414485e-10
GCRVRs,8,14,3,3.000000000552202,5.522018398096407e-10,True,3,0.0017130229971371591,solved,7.475181155881512e-11
GCRVRw,8,14,3,3.000000022794131,2.279413102712624e-08,False,3,0.10843063201173209,solved,1.1539176832197739e-08
GCRVR{,8,15,3,2.9999999928867944,-7.113205580111526e-09,True,3,0.0036316630139481276,solved,5.273559366969494e-13
GCRVS{,8,14,3,3.000000016486177,1.648617686811349e-08,True,3,0.003272914997069165,solved,4.094882223125822e-09
GCRVT[,8,14,3,3.0000000041232067,4.123206664985446e-09,True,3,0.003648888989118859,solved,5.945603809165379e-10
GCRVTk,8,14,3,3.0000000117806467,1.1780646680392692e-08,True,3,0.00218865301576443,solved,1.1598114479555571e-09
GCRVTs,8,14,3,3.000000004224908,4.224907979022419e-09,False,3,0.0035174840013496578,solved,3.643932454985464e-10
GCRVTw,8,14,3,2.9999999989471187,-1.0528813376708968e-09,False,3,0.0032548430026508868,solved,5.755372061847421e-09
GCRVT{,8,15,3,3.0000000022328397,2.2328396909188086e-09,True,3,0.003012949018739164,solved,8.99056047025087e-10
GCRVUW,8,13,3,2.9999999990680526,-9.319474081337376e-10,True,3,0.0028066420054528862,solved,1.3322676295501878e-14
GCRVUg,8,13,3,3.0000000209440163,2.0944016299040413e-08,True,3,0.002532740996684879,solved,3.999939997317465e-09
GCRVUk,8,14,3,3.0000000151749324,1.5174932421757603e-08,True,3,0.00305061400285922,solved,6.3624438367714425e-09
GCRVUs,8,14,3,3.0000000054444236,5.444423578637725e-09,True,3,0.0029950129974167794,solved,3.3546031066348787e-09
GCRVUw,8,14,3,2.9999999884860746,-1.1513925368689115e-08,True,3,0.002461489028064534,solved,1.4552803406786552e-12
GCRVU{,8,15,3,3.0000000129315954,1.2931595350096359e-08,True,3,0.00248120998730883,solved,1.3048388064603193e-09
GCRVVG,8,13,3,2.9999999981964782,-1.8035217763667788e-09,True,3,0.0032357190211769193,solved,3.6615750203049833e-10
GCRVVK,8,14,3,2.9999999925632186,-7.436781412906157e-09,True,3,0.0027986069908365607,solved,2.1439651421993598e-09
GCRVVS,8,14,3,2.9999999980285947,-1.9714052612584965e-09,True,3,0.0033476240059826523,solved,3.373230275567649e-10
GCRVVW,8,14,3,3.0000000263528714,2.6352871440593617e-08,True,3,0.0035158350074198097,solved,3.713645438733329e-09
GCRVV[,8,15,3,3.0000000121165193,1.2116519343408072e-08,True,3,0.0031781269935891032,solved,4.241015743033549e-09
GCRVVc,8,14,3,3.0000000260152984,2.601529835999372e-08,True,3,0.0025421360041946173,solved,2.860223604511586e-09
GCRVVg,8,14,3,2.999999981277937,-1.872206301101187e-08,True,3,0.002439912990666926,solved,3.075151219162393e-09
GCRVVk,8,15,3,2.9999999652858573,-3.47141426715325e-08,True,3,0.0024133340048138052,solved,2.1118708048532745e-09
GCRVVo,8,14,3,2.999999998062446,-1.9375541171484656e-09,True,3,0.0032772280101198703,solved,6.017156851526246e-09
GCRVVs,8,15,3,3.0000000047335362,4.733536229650781e-09,True,3,0.0032226439798250794,solved,1.1954260769515789e-09
GCRVVw,8,15,3,3.000000000403743,4.0374281695676473e-10,True,3,0.002978767006425187,solved,2.966957342415835e-10
GCRVV{,8,16,3,3.000000002930392,2.9303919291123748e-09,True,3,0.002862797991838306,solved,8.520210485713125e-10
GCRVZ{,8,16,3,3.0000000055585083,5.5585083202913665e-09,True,3,0.0032691030064597726,solved,2.299226798250447e-09
GCRV\{,8,16,3,3.0000000173241053,1.732410526145145e-08,True,3,0.003501811996102333,solved,2.7538089951331544e-09
GCRV]{,8,16,3,2.999999999458046,-5.419540372031406e-10,True,3,0.002901046012993902,solved,3.859693740153389e-11
GCRV^[,8,16,3,2.99999999076031,-9.239689902074133e-09,True,3,0.0037445329944603145,solved,3.1885605267234496e-13
GCRV^k,8,16,3,2.9999999967611983,-3.2388016713014167e-09,True,3,0.0026598080003168434,solved,2.9460916049896534e-12
GCRV^o,8,15,3,3.000000027636244,2.7636243959960893e-08,False,3,0.1770715759776067,solved,1.1860633809711592e-08
GCRV^s,8,16,3,3.0000000010765815,1.076581490622175e-09,True,3,0.0022215959907043725,solved,1.11541431223171e-10
GCRV^w,8,16,3,3.000000002208322,2.2083219697321965e-09,True,3,0.0023499130038544536,solved,2.1156121801386666e-10
GCRV^{,8,17,3,3.0000000031859995,3.1859994642502443e-09,True,3,0.002747241989709437,solved,1.3859723126391587e-09
GCRVdk,8,14,3,3.000000003679011,3.6790108737250193e-09,True,3,0.0017721789772622287,solved,3.1106482716346023e-10
GCRVdw,8,14,3,2.9999999995969353,-4.030646927333237e-10,False,3,0.0024205399968195707,solved,1.1074297872195396e-10
GCRVd{,8,15,3,3.000000003444436,3.4444358476548587e-09,True,3,0.003205985005479306,solved,2.6732666352684187e-09
GCRVeg,8,13,3,3.0000000188554443,1.8855444317011916e-08,True,3,0.0019734050147235394,solved,1.8554364966707054e-09
GCRVew,8,14,3,3.000000004381688,4.381687901400255e-09,True,3,0.0017804480157792568,solved,3.3619366199679996e-10
GCRVe{,8,15,3,3.000000010238846,1.0238846215315789e-08,True,3,0.0020728170056827366,solved,5.0072256252686725e-09
GCRVfW,8,14,3,3.000000003509695,3.5096952011315352e-09,False,3,0.002249470999231562,solved,2.566910095330634e-10
GCRVf[,8,15,3,2.99999997442524,-2.557476008746562e-08,True,3,0.002448961982736364,solved,7.703407506120116e-10
GCRVfc,8,14,3,2.9999999952810574,-4.718942570036688e-09,True,3,0.002143730001989752,solved,4.6629367034256575e-15
GCRVfg,8,14,3,3.000000017479697,1.7479696801103728e-08,True,3,0.002119912998750806,solved,3.5394086708267484e-09
GCRVfk,8,15,3,3.0000000166702057,1.6670205660318516e-08,True,3,0.001912323001306504,solved,7.380162029230866e-09
GCRVfo,8,14,3,3.00000000353166,3.5316598534507193e-09,True,3,0.0023171399952843785,solved,9.022873219730855e-10
GCRVfs,8,15,3,2.999999986355564,-1.3644435803428223e-08,True,3,0.001787513989256695,solved,6.174593355538912e-09
GCRVfw,8,15,3,2.9999999934464667,-6.553533271613787e-09,True,3,0.002456739981425926,solved,1.469335395107844e-11
GCRVf{,8,16,3,3.0000000100143573,1.0014357343379743e-08,True,3,0.0013968939892947674,solved,1.0228555768236375e-09
GCRVnk,8,16,3,3.000000001944992,1.9449921673242443e-09,True,3,0.0016763540043029934,solved,1.8144826737193753e-09
GCRVnw,8,16,3,2.9999999952389422,-4.761057770252819e-09,True,3,0.0016822360048536211,solved,1.4267783119942623e-10
GCRVn{,8,17,3,2.9999999906401436,-9.359856445456671e-09,True,3,0.0016554899921175092,solved,6.357137039003646e-13
GCRVtw,8,15,3,3.0000000083453733,8.34537328131546e-09,False,3,0.0016868370003066957,solved,7.456213367350049e-10
GCRVt{,8,16,3,2.9999999877237755,-1.2276224481411191e-08,True,3,0.0018398099928162992,solved,5.537413709136149e-09
GCRVvg,8,15,3,3.0000000394371993,3.943719928400924e-08,True,3,0.00203497800976038,solved,1.6211325260610633e-08
GCRVvk,8,16,3,3.000000032008954,3.200895415389482e-08,True,3,0.001733498997054994,solved,9.263418555454406e-09
GCRVvo,8,15,3,2.999999981224884,-1.8775116128466607e-08,True,3,0.00187203599489294,solved,1.315947351088198e-12
GCRVvs,8,16,3,2.999999999887211,-1.127888893392992e-10,True,3,0.0022242030245251954,solved,2.3427024191789796e-10
GCRVvw,8,16,3,3.000000015167798,1.5167798128601362e-08,True,3,0.002044997992925346,solved,4.5679548450109086e-09
GCRVv{,8,17,3,3.0000000172923347,1.7292334675289567e-08,True,3,0.0018398639804217964,solved,7.465670757540445e-09
